threshold	FDR	shuffled_peaks	peaks
13.61	0.6454030128902003	16623.0	25756.0
13.6	0.6462099464659787	16658.0	25778.0
13.59	0.6490589419874525	16760.0	25822.0
13.58	0.6493340560631873	16771.0	25828.0
13.57	0.6506695564672188	16812.0	25838.0
13.56	0.6542345339884706	16910.0	25847.0
13.55	0.6540926640926641	16941.0	25900.0
13.54	0.6531043491624404	16999.0	26028.0
13.53	0.6538225124855935	17019.0	26030.0
13.52	0.6557842986633892	17074.0	26036.0
13.51	0.6566734482361521	17107.0	26051.0
13.5	0.6580694684321627	17146.0	26055.0
13.49	0.6639944766215335	17311.0	26071.0
13.48	0.6642898217366302	17328.0	26085.0
13.47	0.6647121943741856	17345.0	26094.0
13.45	0.6668326311757947	17411.0	26110.0
13.44	0.6684659852226178	17461.0	26121.0
13.43	0.6680092715735076	17580.0	26317.0
13.42	0.6681607536275925	17590.0	26326.0
13.41	0.6699552250132808	17656.0	26354.0
13.39	0.6726817802714383	17744.0	26378.0
13.37	0.6749630639845436	17817.0	26397.0
13.36	0.676350276494205	17857.0	26402.0
13.35	0.6799894123875067	17983.0	26446.0
13.33	0.6844251463092317	18127.0	26485.0
13.32	0.6863255603350691	18189.0	26502.0
13.3	0.6888059138568303	18263.0	26514.0
13.29	0.6881485937734998	18302.0	26596.0
13.28	0.6908940584012928	18384.0	26609.0
13.27	0.6943547781698071	18499.0	26642.0
13.25	0.696821882856178	18571.0	26651.0
13.22	0.7031021418657865	18744.0	26659.0
13.21	0.7038967858080486	18768.0	26663.0
13.2	0.704931558222389	18797.0	26665.0
13.19	0.7138627590600757	19048.0	26683.0
13.18	0.7194920967862761	19209.0	26698.0
13.16	0.7231638418079096	19328.0	26727.0
13.15	0.7257189872470923	19405.0	26739.0
13.14	0.7282637100085863	19508.0	26787.0
13.12	0.7329954157504379	19667.0	26831.0
13.1	0.7353400803691026	19763.0	26876.0
13.09	0.7342369105087263	19773.0	26930.0
13.08	0.7390515005557614	19947.0	26990.0
13.07	0.745777152170692	20133.0	26996.0
13.06	0.7464111291993488	20174.0	27028.0
13.05	0.7510356561621542	20305.0	27036.0
13.03	0.7549095750582492	20412.0	27039.0
13.02	0.7562786231348796	20477.0	27076.0
12.97	0.7627937866656828	20674.0	27103.0
12.95	0.7658885043081228	20800.0	27158.0
12.93	0.7684326710816777	20886.0	27180.0
12.92	0.7670362755176972	20891.0	27236.0
12.9	0.7746458195698451	21106.0	27246.0
12.89	0.7753926317334507	21131.0	27252.0
12.88	0.7771996042361391	21209.0	27289.0
12.87	0.7772527472527473	21219.0	27300.0
12.86	0.7788887668021829	21266.0	27303.0
12.85	0.7819213174748398	21366.0	27325.0
12.84	0.7820916276346604	21373.0	27328.0
12.81	0.7859677360354099	21486.0	27337.0
12.8	0.7903143274853801	21623.0	27360.0
12.79	0.7907248067668077	21688.0	27428.0
12.78	0.7961790393013101	21879.0	27480.0
12.76	0.8014628288635784	22025.0	27481.0
12.75	0.8013018655223826	22035.0	27499.0
12.74	0.801118413885762	22062.0	27539.0
12.73	0.8021834536288129	22117.0	27571.0
12.72	0.8048409305022103	22212.0	27598.0
12.7	0.8103479488757739	22381.0	27619.0
12.69	0.8135378604247314	22487.0	27641.0
12.66	0.8141535347694087	22526.0	27668.0
12.65	0.8134357975249846	22546.0	27717.0
12.64	0.8094041636755205	22550.0	27860.0
12.63	0.8103442087505832	22577.0	27861.0
12.61	0.8144918173987942	22695.0	27864.0
12.6	0.822588741484403	22942.0	27890.0
12.58	0.8258952575545757	23040.0	27897.0
12.57	0.8252694911005265	23044.0	27923.0
12.56	0.8311488325454806	23209.0	27924.0
12.54	0.8329456393372222	23275.0	27943.0
12.52	0.8389218560091514	23468.0	27974.0
12.5	0.84604676066393	23702.0	28015.0
12.49	0.8463513802696341	23730.0	28038.0
12.48	0.8474980425653071	23813.0	28098.0
12.46	0.8502542583834145	23910.0	28121.0
12.45	0.8560380303675322	24130.0	28188.0
12.44	0.8591089670828603	24220.0	28192.0
12.42	0.8611909068340604	24283.0	28197.0
12.41	0.863742648621838	24380.0	28226.0
12.4	0.863710362400906	24405.0	28256.0
